date,ticker,entry_exit_flag,weight,capital_invested,stock_return,total_capital,portfolio_return,transaction_cost_usd,is_signal_day,metric_name,metric_value,domestic_mcap_rank,global_marketcap_rank,market_cap,price,close_adj,close_unadj,volume,avg_10d_dollar_volume,vol_20d,vol_60d,sector,fcf_yield_ttm,net_debt_to_mcap,revenue_quarterly,revenue_screen_ratio_max
2022-01-04,CRSP,0,0.1,98213472.36064272,0.9421160409556315,982134723.6064272,0.9500160499484832,393.5042536036693,True,signal_70d_return,-0.37086661513355634,1008,1174,5605600112.758052,73.25,73.25,73.25,2132161.0,110571765.443,0.7232502784615177,0.5665763405445267,Healthcare,0.08295936039775656,-0.11101005105054458,824000,4.477554937218603
2022-01-04,PSKY,0,0.1,98213472.36064272,0.9900010032438217,982134723.6064272,0.9500160499484832,1957.9699564871225,True,signal_70d_return,-0.16683848318519945,418,502,21570770418.8117,33.05,29.903,33.05,20340000.0,439115134.0,0.41519805855029707,0.3517041945390249,Communication Services,0.04816703250867184,0.6201231648151785,6610000000,121.03619235328306
2022-01-04,NVAX,0,0.1,98213472.36064272,0.8841459010473095,982134723.6064272,0.9500160499484832,3240.2286204179563,True,signal_70d_return,-0.4420938104448744,675,795,10467937706.963062,138.45,138.45,138.45,4647111.0,1164284865.4380002,1.2849901178322942,1.1746698640930828,Healthcare,0.04333728502207649,-0.12626543662264697,178844000,2.256452039898097
2022-01-04,BIIB,0,0.1,98213472.36064272,0.9898233566375709,982134723.6064272,0.9500160499484832,1949.2463114606378,True,signal_70d_return,-0.1713345445819474,275,337,35508375271.90509,241.73,241.73,241.73,1277219.0,513825337.65699995,0.46316205521002696,0.3485288129940694,Healthcare,0.05984785233700681,0.15520776549748722,2778900000,20.81544660280281
2022-01-04,LUV,0,0.1,98213472.36064272,0.9849970868129734,982134723.6064272,0.9500160499484832,1712.2439524490799,True,signal_70d_return,-0.15496656135888076,356,428,26434827230.02182,44.66,41.192,44.66,11204000.0,353957750.0,0.31775203188427753,0.3577231114003197,Industrials,0.040249932059008266,-0.00585740553599842,4679000000,42.185185718748
2022-01-04,PENN,0,0.1,98213472.36064272,0.9365079365079364,982134723.6064272,0.9500160499484832,668.8999591883197,True,signal_70d_return,-0.34270998415213916,787,921,8436732085.986587,49.77,49.77,49.77,4678568.0,186671441.815,0.5594922831238931,0.7081378337692604,Consumer Cyclical,0.0842150719921687,0.9115091696831219,1511800000,7.999042245188397
2022-01-04,MRNA,0,0.1,98213472.36064272,0.9234960954260705,982134723.6064272,0.9500160499484832,1307.869006415777,True,signal_70d_return,-0.45817640768122025,98,122,94494066762.99747,233.06,233.06,233.06,10365188.0,2415174974.132,0.6407714919633334,0.9637309401984663,Healthcare,0.12050479347618662,-0.04521701161247885,4969000000,24.257460443681612
2022-01-04,HOOD,0,0.1,98213472.36064272,0.9183908045977013,982134723.6064272,0.9500160499484832,1558.5731762483172,True,signal_70d_return,-0.6125584502338008,539,643,14958882781.904488,17.4,17.4,17.4,28108702.0,268807960.42200005,0.7656183702948614,0.6405396770461252,Financial Services,0.12326615743192829,-0.35453718514780524,364923000,2.7999846298897553
2022-01-04,RH,0,0.1,98213472.36064272,0.9544039691373163,982134723.6064272,0.9500160499484832,209.91579381706117,True,signal_70d_return,-0.22803926137356534,648,764,11380351134.654896,530.09,530.09,530.09,390153.0,175194176.783,0.4230064346954723,0.3598486139784493,Consumer Cyclical,0.042282263025673485,0.09770001970000941,1006428000,4.8813882564483695
2022-01-04,CROX,-1,0.0,100015138.899402,,982134723.6064272,0.9500160499484832,49106.73618032136,True,signal_70d_return,-0.15463851567498432,825,966,7775505376.617833,132.13,132.13,132.13,1359889.0,313594681.344,0.6535546702508752,0.5209968831345475,Consumer Cyclical,0.05386968173922044,0.05115462873663816,625919000,3.2202619839914415
2022-01-05,WSM,1,0.1,93304375.06378233,1.0164898213602687,933043750.6378233,1.000077605701047,46652.18753189117,True,signal_70d_return,-0.20472059486255123,640,752,11240101064.553474,77.035,70.589,154.07,4498000.0,191970715.5,0.4089389239869901,0.39880137314698383,Consumer Cyclical,0.10239418608339014,0.05072433018511371,2047539000,17.003076685691543
2022-01-05,ZNGA,1,0.1,93304375.06378233,0.9950980392156862,933043750.6378233,1.000077605701047,46652.18753189117,True,signal_70d_return,-0.19047619047619047,878,1025,6855510718.4,6.12,6.12,6.12,16385408.0,105852311.0,0.3810661389421136,0.4324696340472425,Communication Services,0.04264948477365071,0.027633243937836508,704700000,3.5726320556450624
2022-01-05,CRSP,0,0.1,93304375.06378233,0.9734821040428924,933043750.6378233,1.000077605701047,1250.3235108587885,True,signal_70d_return,-0.4114787651373014,1030,1195,5281125785.412057,69.01,69.01,69.01,1779794.0,112062438.325,0.6591014478427493,0.5749783537998978,Healthcare,0.08805641427525963,-0.11101005105054458,824000,4.477554937218603
2022-01-05,PSKY,0,0.1,93304375.06378233,1.0,933043750.6378233,1.000077605701047,13.205655716624745,True,signal_70d_return,-0.1843504614960737,412,495,21355084355.365734,32.72,29.604,32.72,17969000.0,464001647.0,0.4174282954633441,0.351605345514632,Communication Services,0.04865351888619153,0.6201231648151785,6610000000,121.03619235328306
2022-01-05,NVAX,0,0.1,93304375.06378233,0.9925659668327751,933043750.6378233,1.000077605701047,360.0195651523,True,signal_70d_return,-0.47017832409972315,724,849,9255184216.029964,122.41,122.41,122.41,8007917.0,1102206912.689,0.9441313536018173,1.1999699830709472,Healthcare,0.04901598816523559,-0.12626543662264697,178844000,2.256452039898097
2022-01-05,PENN,0,0.1,93304375.06378233,1.0053636558678396,933043750.6378233,1.000077605701047,237.02062368635677,True,signal_70d_return,-0.39842540010325234,799,935,7901066556.717596,46.61,46.61,46.61,3719213.0,179944465.174,0.6011762357191942,0.7183575924263198,Consumer Cyclical,0.08992456839841743,0.9115091696831219,1511800000,7.999042245188397
